instance,instanceType,avgSolvingTime,instanceResults,genInstance,genResults,status,iraceScore,totalTime,instanceHashValue
inst-23-813778292.dzn,sat,0.9627840518951416,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9627840518951416, 'extra': {'objs': [(0.7066948413848877, 3.0), (0.8640933036804199, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.416652, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-23.param,"{'status': 'sat', 'seed': 813778292, 'SRTime': 1.090524673461914, 'solverTime': 0.10279345512390137}",graded,-1.0,3.740309238433838,238b84072e46e26f4c4e339167736e5d
inst-24-1409462646.dzn,unsat,0.9660735130310059,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9660735130310059, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.445351, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 1409462646, 'SRTime': 0, 'solverTime': 0.14952325820922852}",graded,-1.0,2.402588129043579,24fbe57a7e770072479468b963416a95
inst-23-1068608867.dzn,sat,0.8670403957366943,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8670403957366943, 'extra': {'objs': [(0.6888637542724609, 3.0), (0.7188155651092529, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.404934, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-23.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.15589666366577148}",graded,-1.0,2.2689099311828613,2c9cc0f190b4420d558732a31594003d
inst-13-601225362.dzn,unsat,0.368915319442749,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.368915319442749, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.179088, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.1427013874053955}",graded,-1.0,1.7657699584960938,417743b3126d9e3fcbb00593c091e150
inst-18-1965286212.dzn,unsat,0.6680507659912109,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6680507659912109, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.452598, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.13747167587280273}",graded,-1.0,2.0519461631774902,41a1fbe0fc1e7378c6dfd73dc9a139a0
inst-18-735527639.dzn,unsat,0.6663084030151367,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6663084030151367, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.455892, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.14515423774719238}",graded,-1.0,2.0533831119537354,4d0e02711e1943ce9ca6a812c28f05e8
inst-13-2073674354.dzn,unsat,0.3705265522003174,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.3705265522003174, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.180571, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 2073674354, 'SRTime': 0, 'solverTime': 0.16313385963439941}",graded,-1.0,1.8112976551055908,53f5846e61613b1ce04728f914151536
inst-1-1068608867.dzn,sat,0.8606925010681152,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8606925010681152, 'extra': {'objs': [(0.7303636074066162, 3.0), (0.7793674468994141, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.41785, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-1.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.12743449211120605}",graded,-1.0,2.2053561210632324,598619b757bad82d019b34693d4b5ed1
inst-18-2073674354.dzn,unsat,0.8638331890106201,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8638331890106201, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.476579, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 2073674354, 'SRTime': 1.414743423461914, 'solverTime': 0.10714173316955566}",graded,-1.0,4.023915767669678,5dd4294ad2e07b24aee284f41dbec22d
inst-24-61910261.dzn,unsat,0.9613428115844727,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9613428115844727, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.442953, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.13681364059448242}",graded,-1.0,2.3019723892211914,727c957c023f7896de8c90e73a9d9d07
